gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Kansl3	-0.1660202000177371	5.986648919697532	-0.8407740029640224	0.4251429421472699	0.48921543675150453	-7.4359397671760705
Mphosph6	-0.19508563504084897	3.937708256555308	-0.8413540829014071	0.4248367232398228	0.48894210023135143	-7.121122632969883
Zdhhc24	-0.2510379670398981	3.6979510519803185	-0.8421909964673562	0.4243951964134035	0.4884811686482968	-7.0689399315773205
Zfp867	-0.4549825402343334	0.9097847923025754	-0.8441405467446828	0.4233679278152087	0.4873458908022697	-6.466988856342002
Chm	-0.1893246453577655	4.842373756790538	-0.8442733828998078	0.4232979965105773	0.48731250690919875	-7.292938112416597
Chmp6	-0.11610830317632903	5.581733483926359	-0.8454043960604833	0.42270290532907395	0.4866744793393245	-7.394796872993669
Zfp69	-0.41371308479909297	0.6850484981186543	-0.8461673553909106	0.4223018003119666	0.4862596938601813	-6.407571026795858
Zfp691	-0.474480768599621	0.4808845066248953	-0.8467721871714936	0.42198401653110007	0.4859407777173109	-6.355302049386818
CH25-588N10.2	-0.24673691670160824	3.6487412954718823	-0.846930309396908	0.42190096547239875	0.4858921353176997	-7.054124238830743
Ppp2r3d	-0.1623799884318866	3.7147284077634546	-0.8499194781996233	0.420333115527457	0.4842270027547076	-7.065865860308528
Rbm7	-0.1241658839143911	7.0019034648067695	-0.8510077941847084	0.41976330204943013	0.48366211055134706	-7.461802871853076
Necab3	-0.4987805658970397	1.177091793637689	-0.8516114367312457	0.41944748545426036	0.48344063521959574	-6.52861777608852
Dhps	-0.15641708445198965	4.63548807102564	-0.8519990248099627	0.41924479355443944	0.4832538011481417	-7.2494556760666296
Zbtb26	-0.2560119180840319	3.3985276087146556	-0.85407192308881	0.41816192904018346	0.48209895682699955	-6.993372237003804
Sdf2	-0.23073752237704426	5.1955077610903215	-0.8564046107452884	0.41694571492769705	0.4807898965548824	-7.337390022357398
Hist3h2a	-0.3510785713346771	2.799356873371072	-0.8567160801460934	0.4167835106842629	0.4806959680525849	-6.865710991163906
Kctd18	-0.19494253336432932	4.097528093491584	-0.8578936562305078	0.4161706663059819	0.4801752062253145	-7.13979475819161
Magohb	-0.23062649354250575	1.6708929026256034	-0.8579854270393065	0.41612293292765057	0.48016666402758357	-6.638835558865341
Dusp10	-0.35972804212115794	1.4276620573470853	-0.8583437852933655	0.41593657468829404	0.47999814463883195	-6.583694281951267
Mrps14	-0.1576970582170354	4.864847618568809	-0.8588896088364725	0.4156528417291172	0.4797172095411855	-7.283964689488988
Fam72a	-0.22052192225694123	2.3635361747642745	-0.8596079621794178	0.41527963221489084	0.47934671660284306	-6.776839871068679
Muc6	-0.5898533279622784	-0.0024446647704827787	-0.8613746589796267	0.4143627814930101	0.4784900080729499	-6.225121693712034
Abt1	-0.2443601597620617	4.547876784029814	-0.8630291961290845	0.41350543939063333	0.4776092123966706	-7.223505016803994
Glb1l	-0.18453987465504085	4.780613962347725	-0.8640210669598962	0.4129920791045616	0.47706254912379065	-7.264974235269852
Pold4	-0.22052575878020653	2.988591859550098	-0.8653381713398163	0.4123110880269244	0.47632212439826915	-6.896634507815051
Gtf2e2	-0.13130571440868355	6.255935629373804	-0.8660137756912885	0.41196208561442493	0.4760113151519161	-7.430760016653755
Poln	-0.8063840339898409	0.2768643636176653	-0.8667434549436194	0.41158538520433685	0.47566837470809886	-6.287430513193404
Gm5113	-0.6743407680727087	1.8691984887685416	-0.868317273260472	0.4107737280676421	0.47486862864096974	-6.671461134790694
Mypop	-0.4614014223430087	0.1846159357303798	-0.8705454343802065	0.40962655940877746	0.47363443879973816	-6.261694717193977
Mrps16	-0.3069646846988223	2.5012795175360454	-0.8710266603473386	0.4093791002769104	0.47339428592627186	-6.793793434127249
Gm10123	-0.15700321639024395	6.8285616561819165	-0.8741466400861669	0.407777309920357	0.47181697297490477	-7.440596359197807
Mvp	-0.17648212234408067	5.229772863562796	-0.8750019386534849	0.40733898417630643	0.4714930921255206	-7.325653789529288
Tnfrsf14	-0.3331790624523605	2.1799334526622216	-0.8759065501918152	0.4068757528357617	0.4710026945320932	-6.726443619815754
Cetn2	-0.1719422704656539	5.057337027835258	-0.8766403423001183	0.4065002710446668	0.4706137910402376	-7.299159378994781
Bzw1	-0.10371315941846149	8.97357913360511	-0.8778321537594137	0.40589094880480003	0.46998588273007996	-7.37609878742481
6820431F20Rik	-0.16840059475439872	5.990822540965781	-0.8787980812136593	0.405397591188988	0.4695654947656476	-7.402642189400939
Trim16	-0.14668412130102482	5.287144103048861	-0.8790751161981465	0.4052561719250791	0.4694473616403962	-7.329632276850678
Ogdh	-0.10501949268476274	8.615067625186715	-0.8805097320965266	0.4045244025608097	0.4687821235048667	-7.3902217269895045
Necap2	-0.1085054497399831	6.523038183170974	-0.881174319176217	0.4041857309393381	0.46843524895977406	-7.428375530286835
Tfpt	-0.21808881384718326	2.8539122562677046	-0.8812643784433629	0.40413985264844343	0.4684276757819672	-6.854886476074898
Tmppe	-0.11486146321130519	5.1728866284899375	-0.8825389082805354	0.40349097784525645	0.4678122097794939	-7.310857791169278
Hdgf	-0.16672573642701938	6.856788013571032	-0.8830072333621685	0.40325273718262156	0.46758152404521736	-7.432851351429201
Zpbp	-0.8794477443126563	0.11398428723635463	-0.8831360279418732	0.40318723607072715	0.4675511086644665	-6.233606836530618
Ythdc2	-0.1861781908784632	4.113029948919381	-0.8834939429366117	0.4030052512037826	0.4673855952495846	-7.120153122886725
Zfp397	-0.15663233907550467	5.709091391213345	-0.8850849998829914	0.402196978982746	0.4665390911699701	-7.372660937493839
Cep63	-0.13583152733013115	4.860086589808457	-0.8852508907623043	0.4021127719295279	0.46653231948869217	-7.259586712856959
Toporsos	-0.41689651639715536	-0.08041856191654151	-0.8858105951854932	0.40182875662923134	0.4662936819130242	-6.185347675073358
Uchl3	-0.1820291128221072	4.5669267618953	-0.8867098739918562	0.4013727304766731	0.4659007242912421	-7.205835550020134
Cux2	-0.24725521219607982	1.876446107975569	-0.8869397256860508	0.4012562319630347	0.46581091046722817	-6.656323354425964
Hectd2	-0.5996757161268009	0.4359689846455328	-0.8874973684546237	0.40097369625013235	0.4655737105084919	-6.308304298622682
Hist1h3d	-0.6447611600253419	0.22068898747147694	-0.8876251171111199	0.40090899117863943	0.4655439821489204	-6.2552803928406995
Parp14	-0.20049040182164557	4.14368732574202	-0.8895180529927861	0.39995109431743414	0.4644769536620534	-7.120929470570601
Zdhhc4	-0.12134617250465318	5.70095379849987	-0.8899262820314171	0.3997447313545721	0.46428258428519514	-7.367455563611388
Gm9761	-0.17648076730253237	4.42800858035937	-0.8928058342516274	0.39829127524363495	0.46272989100807155	-7.1740223517032415
Mphosph9	-0.18789801271359163	5.194837755872368	-0.894023529413008	0.3976777915552405	0.4621073381082074	-7.303554982369137
Phc3	-0.20139273598273988	5.462587660899228	-0.8949565627825147	0.39720818462685925	0.46162854744546744	-7.337040018889414
Phf21a	-0.16105969311045154	4.185139105702151	-0.8952723445966071	0.3970493386441638	0.4615572569710422	-7.124025534551907
Chst14	-0.4294380228509631	3.0932740379441697	-0.89572369018182	0.39682238049323537	0.4613384691097022	-6.891034062906634
6330549D23Rik	-0.5272930562670892	0.7319035425728572	-0.8963012474313184	0.39653209391533084	0.4610460068511649	-6.375254999110793
Pmaip1	-0.5383142056128314	1.7443351282150856	-0.8973165330353626	0.3960221726699845	0.46055745076078475	-6.619499037903405
Inafm1	-0.32896017596583804	1.4952769838542943	-0.8980613308674342	0.39564840417653013	0.4601983098989613	-6.563887902112924
Zfp318	-0.35694766835090586	1.5955494103922165	-0.9007181070683841	0.3943172115486705	0.4588292338446512	-6.584150804021099
Tbl1xr1	-0.09795093442911007	6.7557180874631015	-0.9024419946649526	0.39345518681864944	0.4579604510961815	-7.413987096277729
Ldha	-0.11264001094760268	10.405486866374604	-0.9038762102879725	0.39273905455209157	0.45721630815461056	-7.275664835864103
Rnf113a2	-0.19195118351973672	4.353477636055931	-0.9064153122714259	0.39147355341928247	0.45592136623397994	-7.1471369208521685
1700028J19Rik	-0.49280913545819527	-0.08944723605433824	-0.9102265926966304	0.38957956421869544	0.453937589703248	-6.161279994791602
Aagab	-0.1303142433666471	6.884734776381502	-0.9106476519921769	0.38937073197843297	0.4537830789873946	-7.407672978977731
Ddx55	-0.18446144113133567	4.5322520555096	-0.9127616924605189	0.38832346766287706	0.45260687283350115	-7.175445352665697
1110012L19Rik	-0.19002281795542286	3.103886149625405	-0.9161882021420683	0.38663039518707665	0.45089837252398224	-6.874428113076133
Eif2b5	-0.24002763922359005	5.758709286266315	-0.9165597941231977	0.38644711271079646	0.45076587239424354	-7.348474707963486
Lingo1	-0.579373458387803	-0.4690169940411891	-0.9190801275449985	0.38520567124067373	0.44950100184175845	-6.066787543293356
2010109I03Rik	-0.39764793450292835	0.9676224652319294	-0.9191627377573248	0.38516502938096686	0.4494976318182505	-6.414793546183951
Katnb1	-0.15135814909154277	5.746571246029946	-0.9192992886073003	0.38509785715761014	0.44946329647274835	-7.344810999645559
Nmi	-0.2054898138952197	4.109504676891662	-0.9197865619141248	0.38485822715331863	0.4492276522046482	-7.0861045381798275
Hmgb1	-0.13506318408877505	10.169800128304155	-0.9201366909804594	0.38468610904996103	0.44907077305116544	-7.274127121710747
Camk2b	-0.7907681120479301	0.1921953817877378	-0.9207495492336097	0.38438497307814445	0.4488512641691239	-6.218348451291946
Ranbp3	-0.13052546818432997	6.765950981972354	-0.9209979627445611	0.3842629610540109	0.44875280179588567	-7.396915351237683
Slc10a7	-0.13438334977783573	5.641811755729372	-0.9211571804698534	0.3841847738107995	0.4487055049040003	-7.332613770213041
Zfp142	-0.1655224398496138	4.792722711043267	-0.9214310376564586	0.38405031771328424	0.44859247353030135	-7.214731788214912
March4	-0.5009325290604933	-0.508652835437316	-0.9238543281333159	0.3828620545718363	0.44733617485105814	-6.053607399950603
BC005624	-0.12327368921488269	5.804922348310154	-0.9238899371006665	0.3828446138177869	0.44733617485105814	-7.345852136019478
Mrpl40	-0.17874070859408064	4.392283022937837	-0.925247145900236	0.3821803075164608	0.4467149755832498	-7.13715916290482
Pax6	-0.6269258172276513	-0.016055553833191457	-0.925616011987731	0.3819999068971892	0.4465479520390707	-6.1643363966100475
Ccdc181	-0.308704444710004	3.3758184039260453	-0.9267082413902035	0.3814660994301876	0.4460115270368078	-6.922496560983523
Abcb4	-0.6281359488831987	0.2344322820459142	-0.9282249911388297	0.38072572535196336	0.44523332541405325	-6.221661030628185
Rif1	-0.12645511766485118	6.076068917291528	-0.9287918397416596	0.3804493000176896	0.4449537687633215	-7.362593099309634
Nup98	-0.13136503214707496	6.492445193556688	-0.9289341232502043	0.3803799382611428	0.4449163517965582	-7.383320123295281
Gpr68	-0.8975994478731266	-0.3140043021261201	-0.9303432546769876	0.3796935037625502	0.44422650954434617	-6.09129939740693
5031439G07Rik	-0.1471828510680515	4.958081040934268	-0.9312726895318603	0.3792412450633599	0.44375884655767694	-7.233197764822639
Fam220a	-0.2827467046157057	2.8722800104975126	-0.9321849759814357	0.3787977169713467	0.44328343014162114	-6.811753247353022
Dhx38	-0.1163002071250121	6.680674557693678	-0.9337660252793407	0.3780299613313264	0.44243356626053304	-7.383616820551911
Hexa	-0.1337996773662553	8.922191610465607	-0.9340342927566603	0.37789980500234954	0.44236309884553865	-7.3266813216376745
Use1	-0.22489571221299798	4.891627715114664	-0.9348562540639646	0.37750121694654803	0.4419834289473499	-7.218969282357733
Cstf3	-0.17712165654799517	5.8536596649647255	-0.9395416263623367	0.37523510124889353	0.4395896010498206	-7.335414219514699
Ccdc9	-0.32265260010481134	1.9662869470693858	-0.9400483882590979	0.3749906065577626	0.4393464044161309	-6.625257418804886
Pdlim4	-0.6107028826056438	-0.6643012465151168	-0.9405232276270656	0.37476162042731215	0.43912133183816343	-6.003903340490037
Manbal	-0.2848309778133151	3.353838427885521	-0.9406833473507076	0.37468442778263866	0.43907409421063937	-6.904539564350469
Fbxw19	-0.3922400465084456	-0.2471291952262538	-0.9409670561043535	0.37454768261853083	0.4389570537706692	-6.0966443705403774
2610005L07Rik	-0.1607599046887298	5.174180421274379	-0.9410303735675665	0.3745171691961806	0.4389570537706692	-7.256801501801428
Ly96	-0.40194953107163683	-0.11747311734047075	-0.9416071906060464	0.37423927916179606	0.4387251730701402	-6.125845268288486
Hadha	-0.11727337287679962	7.490100482150571	-0.9427889039357725	0.3736704487751721	0.4381877635297152	-7.371918369980463
Tnip1	-0.15824415280395954	5.50747092484589	-0.9429006580930308	0.37361668790954683	0.438167876896283	-7.297517143858126
Ces2b	-0.2876171078666059	2.249680718708792	-0.9429943821979089	0.37357160506971754	0.4381581647089013	-6.6782560024725175
Naa30	-0.35448274287921233	3.1447642940152907	-0.943005569124094	0.37356622424327995	0.4381581647089013	-6.857765366023793
Ngrn	-0.1408604979010315	4.930374520698139	-0.9438693411606813	0.3731509300100931	0.4377941439397091	-7.216822891055495
Tmem251	-0.3066662944832026	2.6250216672614135	-0.9442427304618921	0.3729715136891538	0.43762677066946537	-6.750807242211422
Dennd2c	-0.7846544059257612	1.1949768221727972	-0.9444594581330126	0.37286740380616806	0.43754773405442904	-6.448758202671856
Gm20768	-0.4268436106771915	0.4707898035917404	-0.9460479561540344	0.3721049923721367	0.4367822181980341	-6.263184863341152
Adamts6	-1.0342884776267869	-0.8948428261582089	-0.9468678878038141	0.3717119134224949	0.43636383762652575	-5.947991344948314
Rpusd1	-0.175270166902874	4.537195705037636	-0.9474556891449353	0.37143030873409166	0.4360762504474998	-7.143700074719022
Tnfrsf1b	-0.12233391224192669	7.185882417563633	-0.9489796464279723	0.3707009477839804	0.4353057978416087	-7.370841145050974
Haus6	-0.15700570772554734	6.01342797281788	-0.9505823501715469	0.3699350489967044	0.4345778681159114	-7.337563198886103
Metap1	-0.12019315045988854	6.436154263734606	-0.9533103158368669	0.36863412136815266	0.43326336120525427	-7.3580649322822715
Haus2	-0.14919235766192784	5.32768053975944	-0.953801978423252	0.3684000176470581	0.4330309616058716	-7.26532429636692
Fam114a2	-0.14994463300101124	5.6563638105601415	-0.9542640280515591	0.3681801151135177	0.43281521036152665	-7.30272299997962
Gm21451	-0.6872818371416993	-0.037000438292643024	-0.9563768139598172	0.3671758278047553	0.43180515664198105	-6.1306887538544315
Plcb4	-0.22223432497155304	3.512824991335552	-0.9566348068987164	0.36705333421155995	0.4317037436652013	-6.923838785636815
Gm14735	-0.26161423242384396	2.389316957456824	-0.9585935034664705	0.36612435143245986	0.4306962284512269	-6.690694906418479
Mycbp	-0.23479431793423977	4.402302442029144	-0.959815411478065	0.36554570807767983	0.430143032256657	-7.106177252642108
9130008F23Rik	-1.3022575264201155	-0.8689894693301435	-0.9607539039507821	0.3651017428158488	0.42970555060947957	-5.940564234234359
Ube2l3	-0.10654583095689052	7.323404676192349	-0.9612146250786683	0.3648839407976489	0.4294916657574699	-7.3573053181080565
Snx15	-0.14347844408150845	4.9232841717476825	-0.9626225667733814	0.3642189510098744	0.4287513180466249	-7.1976508096244025
Bud13	-0.22273330786962742	4.814678103684482	-0.962658806108201	0.3642018466738163	0.4287513180466249	-7.179259292390682
Agbl3	-0.42839919551783673	0.1054503410104023	-0.9637069316746792	0.3637074099497617	0.4282761767245438	-6.157322854217528
Rbm12	-0.1197554706315973	6.280610136038442	-0.9650269808842026	0.3630854134679948	0.42758604676062767	-7.339882224801679
Fam91a1	-0.14507599552909411	5.4951343963017365	-0.96521174338074	0.362998418544509	0.42752588497288796	-7.274633992401309
Vav3	-0.18229144351134963	5.502857520839478	-0.9665511292658486	0.36236823970545834	0.42686813712606975	-7.2742235299477525
Mvk	-0.38769420034156177	2.9510505387189636	-0.9672838337065419	0.3620238510464762	0.4265046477893673	-6.794312801754975
Taz	-0.12158832767970029	6.245511509433461	-0.9687975572380091	0.3613131430014113	0.4258869685933257	-7.334414103574254
Rubcn	-0.1952995074948216	4.980799837944091	-0.9697649037586347	0.3608595135640994	0.4254276035740338	-7.199904277468665
Cbx5	-0.13416943950114124	8.129131422969358	-0.9703670094105611	0.36057737713730925	0.4251370818178653	-7.32581876925504
Tpgs1	-0.3003792869954327	4.060355663298423	-0.9717770308298538	0.35991731423100953	0.42444290245982563	-7.026402178929682
Slamf6	-0.5891584844281434	1.843007318976321	-0.9718871243114172	0.35986581526435446	0.4244242096619519	-6.569840995117642
Ints10	-0.1423060430558758	6.489797559929561	-0.9775551538143469	0.3572219417700796	0.4214730392146039	-7.3364816913373225
Gm26992	-0.31214426988284316	3.488065880391912	-0.978636093122612	0.35671940098402577	0.42096354327642094	-6.897095118949789
Ftsj2	-0.20176789288571761	3.4993845589585564	-0.9791493499879295	0.35648096905419147	0.4207655811994849	-6.89905408809927
Nudcd3	-0.11486489585299875	6.873335266111306	-0.9800847791716709	0.3560467277941357	0.42029469969432676	-7.341309456618433
Rbm15b	-0.19690731858331745	5.0488629745261075	-0.9808136585332908	0.3557086473410688	0.4200205450007701	-7.199819607747102
